,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
359,2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2019-11-26,0.20364268,0.19432509,0.19134772,0.40901756,0.7612561,0.29719514,0.21772729,0.22033568,0.23972091,0.18494876,0.22732992,0.26596713,,,0.48047075,0.423741,0.27623722,0.20620255,0.22641249,0.27520877,0.3389241,,0.31933483,0.21830323,0.21104063,0.20188826,0.2073781,0.48370868,0.5081578,0.46840483,0.51233447,0.21960613,0.15235287,0.1409709,0.13932936,0.14793684,,,,0.32831988,0.20977959,0.16832319,0.17005649,0.13107546,0.1266601,0.5329387,,0.23819219,0.2322629,0.21039794,0.20486373,0.21556534,0.16335309,0.16187368,0.60330826,0.79047465,0.24094452,0.19776314,0.21654995,0.24302548,0.33802676,0.33694988,0.33028394,0.48905423,0.44502604,0.25767747,0.25170386,0.26248926,0.27123994,0.46755806,0.52659297,0.6702147
361,2019-12-03,0.20364268,0.19432509,0.19134772,0.40901756,,0.29719514,0.21772729,0.22033568,0.23972091,0.18494876,0.22732992,0.26596713,,,0.48047075,0.423741,0.27623722,0.20620255,0.22641249,0.27520877,0.3389241,,0.31933483,0.21830323,0.21104063,0.20188826,0.2073781,0.48370868,0.5081578,0.46840483,0.51233447,0.21960613,0.15235287,0.1409709,0.13932936,0.14793684,,,,0.32831988,0.20977959,0.16832319,0.17005649,0.13107546,0.1266601,0.5329387,,0.23819219,0.2322629,0.21039794,0.20486373,0.21556534,0.16335309,0.16187368,0.60330826,0.79047465,0.24094452,0.19776314,0.21654995,0.24302548,0.33802676,0.33694988,0.33028394,0.48905423,0.44502604,0.25767747,0.25170386,0.26248926,0.27123994,0.46755806,0.52659297,0.6702147
362,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2019-12-31,0.622988,0.43387517,0.26107517,0.47548264,0.27024308,0.17117001,0.19600694,0.17338611,0.07482326,0.49985123,,0.39303717,0.20101629,0.2683259,0.3380833,0.4301734,0.2037626,0.08007572,0.13985354,,0.422088,0.11006204,0.3623,,0.5576723,0.39559433,0.23900865,0.093680866,0.19916885,0.10750254,0.0571674,,0.4714479,0.28952938,0.121543586,0.24294072,0.030427152,0.033425666,0.010057291,0.014273003,0.12542118,0.14766245,0.13264868,0.027449435,0.019577963,0.016535891,0.013695404,,,0.059966724,0.07297831,0.03970297,,,,,,,0.01658303,0.02543479,0.019487247,,,,,,,,,0.02407875,,
366,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2020-01-14,0.00018823503,,,,,,,,,0.0007887452,,,,,,,,,0.00058414106,0.00037698162,,,,,,,,0.0022491652,0.0029517275,,,,,,,,0.0031998537,0.0035872702,0.0023021854,,,,,,,0.0056337295,0.0024083941,0.004254208,,,,,,,0.008123984,0.0044761146,3.5573816e-05,,,,,,,0.002357155,0.003910676,,,,,,,
368,2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2020-02-04,0.6139103,0.6267697,,0.6370607,0.6075148,,0.5617269,0.47692567,0.54835564,0.6127777,0.579877,0.6033755,0.60116243,0.6013009,0.5977225,0.574916,0.5497505,,0.5679529,0.5635727,0.58360153,0.55350864,0.5593793,0.5556869,0.53305763,0.53636324,0.5672381,0.58188474,0.61556596,0.63855016,0.5440359,0.54460794,0.5245102,0.53873044,0.52649194,0.5248509,0.6087881,0.6293556,0.62150383,0.516162,0.5487352,0.5424182,0.49915832,0.49246818,0.54170656,0.58893305,0.6005097,0.47120932,0.45611006,0.5018555,0.5166022,0.48098657,0.51979685,0.5543102,0.6352682,0.66853815,0.5468192,0.44566223,0.46144357,0.4370304,0.45050922,0.46466693,0.51573133,0.6613831,0.70650417,0.51025623,0.47936708,0.44563493,0.433521,0.40573466,0.38840187,0.44507492
371,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2020-02-18,0.6682409,0.6629717,,0.65318453,0.6625119,,,0.57144254,,0.63829565,0.6538952,0.65187865,0.67426753,,,,,,,0.6677764,,0.65688896,0.6419608,0.62642646,0.6211408,,,,,,0.6310308,0.6313294,0.6180262,,,,,,0.67063594,,,,0.57353616,,,,,0.56227344,,,,0.56477416,,,,0.7436047,,,,,,,0.60240865,,,0.61106443,0.56218004,,0.57518214,,,0.5836117
373,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2020-03-03,0.004048225,0.004406041,0.006438379,0.004253642,0.005872078,0.0049453303,0.003074701,0.003614417,0.0034454283,0.0036473377,0.0041676546,0.0046092477,0.0035844399,0.00668055,0.008338827,0.005350609,0.0053854967,0.00430791,0.0011195687,0.003318688,0.005311393,0.0042122793,0.0054975837,0.008395712,0.0097906245,0.007831038,0.0051365346,0.00032385526,0.0028405914,0.0050827353,0.0044404105,0.0050022923,0.0042782547,0.0069899866,0.008413352,0.007247498,0.0007930475,0.0019635384,0.005097355,0.0037362538,0.0020615936,0.0014074108,0.0029792152,0.00465353,0.006618389,0.00023447972,0.001453336,0.0011995872,0.0023183876,0.0021765644,0.0018472883,0.00034639426,0.002067662,0.0037081933,,,,0.0016138061,0.0025747784,0.0007130335,0.00067023525,,0.0017228895,,,,0.0018896416,0.002264691,,6.528807e-05,0.0017503557,0.003499583
375,2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2020-04-07,0.61285436,0.6976411,0.6685716,0.66648906,0.6599796,0.6681521,0.6485375,0.54769284,0.66739315,0.65827405,0.68551743,0.6856299,0.69073474,0.67276937,0.6653903,0.6388693,0.61614525,0.6205021,0.68904847,0.6850778,0.6818763,0.6779501,0.6479002,0.6267506,0.6256153,0.6034067,0.60619223,0.719844,0.7233074,0.7027229,0.6534164,0.63330287,0.622115,0.6228732,0.58842725,0.64745563,0.7231061,0.72470444,0.6701704,0.6081564,0.6414547,0.62774014,0.6102357,0.5760335,0.6537597,0.7522576,0.73260486,0.5835677,0.5687114,0.6301576,0.6173755,0.58613575,0.5951194,0.64419,0.7321979,0.7159109,0.63775283,0.58422214,0.6165323,0.6260059,0.60080063,0.6103633,0.65300727,0.7559957,0.7633953,0.5925543,0.5777892,0.6219462,0.6316162,0.5691462,0.5816129,0.6453176
380,2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2020-04-21,0.77541196,0.83086085,0.80345553,0.8019659,0.821184,0.81517553,0.80002564,0.7693265,0.7948231,0.8156164,0.83082414,0.8035835,0.820707,0.82382566,0.8165761,0.79863775,0.8062712,0.81290126,0.8153539,0.82637936,0.8222652,0.82599986,0.83426964,0.81593037,0.7932651,0.7946053,0.8225571,0.8332207,0.8394002,0.83977145,0.83426136,0.82725024,0.80694884,0.800687,0.7892826,0.8214268,0.84894824,0.850668,0.8364147,0.8082879,0.82221645,0.79565084,0.77695644,0.79689026,0.8400979,0.83801466,0.8483094,0.77414703,0.73169786,0.8121732,0.79498166,0.78232986,0.8074509,0.8308646,0.83045244,0.847291,0.8242606,0.7577433,0.79863644,0.7970055,0.78134567,0.8032638,0.83533144,0.82439923,0.844294,0.79542613,0.80306673,0.79807967,0.7959936,0.7506424,0.77205044,0.8321659
382,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2020-05-05,0.105167806,0.09308758,0.08233748,,,,,,,0.11264224,,,,,,,,,0.12632327,,,,,,,,0.16825911,0.14826559,,,0.17784204,,0.19660002,0.25067255,0.34405923,0.33563593,0.2120619,0.18921044,0.17951238,0.23746681,,,,0.2790083,0.33156767,0.3525185,0.4218617,0.40739545,0.29883188,0.21773985,0.2159658,0.19086574,0.27194852,0.3438436,0.39046252,0.81699955,0.67552364,0.44525576,0.3469048,0.25118375,0.21421513,0.28672683,0.36338934,0.49040347,0.67842025,0.6946369,0.68929327,0.6593071,0.3913544,0.25676984,0.30045033,0.40418229
384,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2020-05-26,0.5171509,0.93334705,0.705524,0.9369577,0.9292859,0.8663415,0.7923087,0.59490883,0.63051647,0.70022607,0.9485648,0.8754578,0.925853,0.91314447,0.8948411,0.8745272,0.7485316,0.780443,0.78597325,0.96857315,0.93765485,0.88969815,0.8867403,0.87219274,0.874607,0.85112697,0.85254544,0.9398895,0.92868376,0.88395023,0.89681935,0.8933918,0.8844148,0.896233,0.91385186,0.9240223,0.9432684,0.9223617,0.89163864,0.88779634,0.89599305,0.89479643,0.8997514,0.91089845,0.92024386,0.91653883,0.9184305,0.871195,0.87830913,0.895531,0.89577943,0.89524955,0.89965844,0.90273434,0.8906288,0.89351606,0.89497554,0.8857482,0.8918731,0.8947653,0.89315057,0.89188653,0.89883876,0.884231,0.88645977,0.8757442,0.89463896,0.8989913,0.89783174,0.8795266,0.8554805,0.89968437
387,2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2020-06-09,0.8959047,0.9123358,0.90095514,0.90804964,0.9185677,0.9175584,0.9190731,0.9138625,0.9186649,0.9072305,0.91144514,0.9039894,0.9063973,0.9152538,0.9181896,0.9128408,0.91359,0.9174769,0.9084042,0.9057966,0.90570444,0.90787226,0.9149325,0.9185145,0.9153122,0.918305,0.91901505,0.90536726,0.90577364,0.9056847,0.91664124,0.9152848,0.9190581,0.9211339,0.9238228,0.9222372,0.90654576,0.9108044,0.9071992,0.91058517,0.91418993,0.9161271,0.9133525,0.91506827,0.9177914,0.90389526,0.9093874,0.89995915,0.8946402,0.9129455,0.9178498,0.9139945,0.91632074,0.91453195,0.89973253,0.90740156,0.90726364,0.90671396,0.91560197,0.9175392,0.905811,0.91206944,0.9151079,0.9014093,0.90460086,0.89638364,0.91767293,0.9151654,0.9190587,0.87984544,0.9041862,0.9117288
389,2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2020-06-23,0.8746958,0.8961378,0.88671106,0.89535314,0.9040898,0.90765506,0.90783805,0.9036221,0.90410244,0.89016485,0.8953812,0.89154226,0.89819133,0.90494,0.90872186,0.9085683,0.9060062,0.9047109,0.89308965,0.89586496,0.8962989,0.8995453,0.9060464,0.9098004,0.9027367,0.91273963,0.9069915,0.8965719,0.8986209,0.89851475,0.903007,0.908022,0.9094676,0.910699,0.9144101,0.90814203,0.8978216,0.8994519,0.8992805,0.8997769,0.9085082,0.9089626,0.91219515,0.9121879,0.9070044,0.8932163,0.8990049,0.88086,0.88750345,0.90754455,0.909274,0.9109605,0.91217786,0.9078723,0.89286184,0.900501,0.8974265,0.89447993,0.9047071,0.9067555,0.9035621,0.8948389,0.9048757,0.8962759,0.89826727,0.8857792,0.8973921,0.9082659,0.90948105,0.8766662,0.87637216,0.8974409
391,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2020-07-07,0.32093546,0.4049489,0.6426316,0.88102174,0.8915382,0.8902672,0.8904523,0.8788829,0.8903756,0.5065324,0.5817712,0.81618994,0.8857409,0.88823843,0.88416934,0.8831367,0.88893783,0.8895384,0.7796225,0.80148715,0.8816798,0.8801628,0.88715357,0.8907396,0.8834686,0.8879902,0.88724494,0.8874094,0.882341,0.8775015,0.8882931,0.8898198,0.8947953,0.8885246,0.8935692,0.8906887,0.8871054,0.88970757,0.8840941,0.8766523,0.88706034,0.8943407,0.8931966,0.89417523,0.8911118,0.8955377,0.88910574,0.86988056,0.86045176,0.88740444,0.8963033,0.8909362,0.89233047,0.89007396,0.8862076,0.8908747,0.8772787,0.87432694,0.88256,0.8866969,0.87763584,0.88297737,0.8870977,0.88364494,0.8872817,0.8604924,0.8906199,0.88818425,0.8928348,0.8411904,0.8761989,0.8834462
393,2020-07-14,0.32093546,0.4049489,0.6426316,0.88102174,0.8915382,0.8902672,0.8904523,0.8788829,0.8903756,0.5065324,0.5817712,0.81618994,0.8857409,0.88823843,0.88416934,0.8831367,0.88893783,0.8895384,0.7796225,0.80148715,0.8816798,0.8801628,0.88715357,0.8907396,0.8834686,0.8879902,0.88724494,0.8874094,0.882341,0.8775015,0.8882931,0.8898198,0.8947953,0.8885246,0.8935692,0.8906887,0.8871054,0.88970757,0.8840941,0.8766523,0.88706034,0.8943407,0.8931966,0.89417523,0.8911118,0.8955377,0.88910574,0.86988056,0.86045176,0.88740444,0.8963033,0.8909362,0.89233047,0.89007396,0.8862076,0.8908747,0.8772787,0.87432694,0.88256,0.8866969,0.87763584,0.88297737,0.8870977,0.88364494,0.8872817,0.8604924,0.8906199,0.88818425,0.8928348,0.8411904,0.8761989,0.8834462
394,2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2020-07-28,0.85062486,0.86896473,0.84997463,0.8641905,0.8798018,0.8830098,0.8835123,0.8755678,0.8788241,0.8523065,0.86581004,0.86384994,0.8723451,0.8739598,0.8816656,0.88607293,0.88793254,0.8788506,0.8632518,0.864876,0.86909354,0.87450475,0.88795745,0.8922421,0.8852077,0.89084965,0.8788926,0.87210995,0.8734514,0.8729711,0.8747991,0.88560236,0.8932117,0.8859248,0.89489764,0.8796592,0.87440646,0.8776641,0.8763225,0.86219674,0.8835953,0.89197266,0.8898395,0.8894376,0.88118625,0.8706901,0.8766681,0.8457465,0.8505398,0.8804797,0.89214844,0.89171296,0.88190395,0.8790439,0.8696814,0.8766649,0.87444675,0.8614928,0.86918247,0.87893105,0.88401365,0.87114465,0.8720027,0.871914,0.87803525,0.8547049,0.8701459,0.88545066,0.8811198,0.8616575,0.8411647,0.870598
396,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2020-08-11,0.8615396,0.8834869,0.87426317,0.89727163,0.9327132,0.91806424,0.9075549,0.8915164,0.89337015,0.86759275,0.878327,0.88576794,0.8995683,0.89209807,0.90003055,0.910399,0.8920208,0.8860673,0.8722032,0.8730479,0.9027181,0.79833513,0.775804,0.7984031,0.89386964,0.88872766,0.8767819,0.8834292,0.8715728,0.8570839,0.74825615,0.69147867,0.69012076,0.86135936,0.891791,0.8820758,0.88686615,0.8574945,0.73828644,0.7374743,0.7017259,0.74222547,0.8899931,0.88725877,0.8823522,0.87047124,0.8847901,0.85802525,0.8083117,0.83203036,0.89136565,0.90183973,0.8827613,0.88303304,0.8687916,0.8851325,0.88561606,0.8834584,0.91064805,0.9022782,0.898868,0.8704118,0.8783417,0.8202658,0.891382,0.8730882,0.8854648,0.8963174,0.88972104,0.86583084,0.847372,0.8788235
398,2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2020-09-15,0.84148586,0.8531505,0.835725,0.8454034,0.8626785,0.8679294,0.8608645,0.85336995,0.8490408,0.8365113,0.8455621,0.83885586,0.8568725,0.8620835,0.86482185,0.8582895,0.85553956,0.8503166,0.8445341,0.848157,0.8474418,0.85697144,0.8619564,0.8677081,0.84655285,0.8656271,0.85129964,0.8550723,0.86081946,0.8611232,0.8603093,0.86309874,0.86701584,0.85182136,0.86482155,0.8492356,0.8602839,0.85631484,0.8606541,0.8447291,0.86224735,0.8633203,0.86150086,0.86404,0.854991,0.862104,0.8620236,0.81776494,0.8273513,0.85363597,0.8573465,0.862118,0.85845757,0.8525958,0.8623612,0.8642457,0.8599694,0.83837193,0.85294646,0.8512794,0.8534094,0.8489402,0.8417679,0.8654601,0.8659602,0.8474862,0.8533037,0.85479885,0.8491835,0.83463037,0.83960414,0.8456475
403,2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2020-10-13,0.85252476,0.8778727,0.86849785,0.8643893,0.85240704,0.8465007,0.8440648,0.8573555,0.834095,0.84609056,0.8609706,0.8649982,0.86592716,0.8609001,0.8566206,0.8345791,0.8520088,0.8458723,0.85409254,0.8515203,0.8544113,0.85752445,0.85457546,0.83949864,0.81837875,0.8428834,0.8609573,0.8606993,0.86281073,0.86461794,0.86130023,0.8495436,0.8254273,0.8192343,0.846114,0.8646014,0.86452776,0.86078715,0.8602868,0.84936935,0.85536355,0.8325129,0.84949654,0.855712,0.8505195,0.8666979,0.86948806,0.8173488,0.81042075,0.8562917,0.8381002,0.8405662,0.8575639,0.83552337,0.86445606,0.8673478,0.85318357,0.81872123,0.8388223,0.82674676,0.8297973,0.8752649,0.85078526,0.87287456,0.87061125,0.84688616,0.8603473,0.83812594,0.82719326,0.8406846,0.951799,0.7706658
407,2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2020-11-17,0.699608,0.8154423,0.8638829,0.7468261,0.724436,0.73844796,0.73798615,0.7086843,0.7071497,0.7230616,0.7297454,0.75540483,0.711135,0.73548305,0.7394814,0.73877156,0.6962572,0.7019463,0.6749491,0.6954239,0.72163874,0.73136455,0.7177422,0.73035383,0.7213926,0.72812736,0.6898349,0.7532486,0.76677054,0.76263154,0.72094303,0.721443,0.7228596,0.71028996,0.75092345,0.7484222,0.7718715,0.7531323,0.7437898,0.70644313,0.73179066,0.72133064,0.6888503,0.72774976,0.7221111,0.8145174,0.78233457,0.6907297,0.68786013,0.7347901,0.72948223,0.60827476,0.6818682,0.66520596,0.809103,0.7742474,0.7306247,0.68778116,0.72163975,0.7345375,0.61432695,0.5830852,0.6952877,0.819939,0.81229484,0.7016392,0.6488735,0.7242527,0.65742904,0.60363203,0.6619807,0.68605804
412,2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2020-12-01,,,,,0.82551086,0.8178641,0.6536644,0.4447893,0.28009328,,,,0.87490666,0.8562055,0.82124555,0.6222531,0.42624143,0.3466518,,,,0.912584,0.8612047,0.6016815,0.48321152,0.2850771,0.28988647,,,1.0,,0.8920159,0.5376763,0.34428772,0.33379912,0.38677433,,,,,,0.8201785,0.6956557,0.5870498,0.6347939,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2020-12-15,0.8332175,,0.9556207,0.82380444,0.7670016,0.77398807,,,,0.92119104,0.8299113,0.8344132,0.7161936,0.7701712,0.7900619,,,,0.8320064,0.70378864,0.7287603,0.71492183,0.7183101,0.7591188,0.7480069,,,0.76772803,0.7412225,0.75211567,0.7061341,0.70391536,0.7956762,,,,0.77088183,0.72975343,0.7143213,0.66653144,0.7648157,,,,,0.8227698,0.7736774,0.6713615,0.7006369,,,,,,0.79641956,0.7479946,0.74093026,0.7133204,0.7053373,,,,,0.79318446,0.8054715,0.7934153,,,,,,
416,2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2021-01-05,,,,,,,,,,,,,,,,,,,0.692696,,,,,,,,,0.041194152,0.19095457,,,,,,,,0.0077843056,0.040485065,0.17365085,0.13513415,0.43456453,0.66218203,0.61472315,,,,0.0098913545,0.034427222,,,0.23160154,0.23882988,0.20005995,0.18929909,0.009177663,0.007223822,0.007507173,,,0.11447563,0.14696112,0.12620349,0.069171846,0.006463566,0.009966786,,,,0.11268733,0.15669213,0.101397134,0.043096118
419,2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2021-02-16,0.49231726,0.49933562,0.52780193,0.51197714,0.53000635,0.5461032,0.52575326,0.48344526,0.4863225,0.46558535,0.49218056,0.5027925,0.53306264,0.5600767,0.55001765,0.52435,0.49275592,0.48067287,0.4981417,0.50749856,0.5251613,0.5478138,0.54767346,0.5270625,0.51465565,0.48759022,0.48426664,0.57669526,0.59329987,0.58968997,0.5306512,0.52334493,0.511551,0.51711017,0.47722587,0.45424107,0.59185517,0.580657,0.5519675,0.5106446,0.5315665,0.51895946,0.48461217,0.46171358,0.4603383,0.61915046,0.6126508,0.4857325,0.47549307,0.5192975,0.5110947,0.47676262,0.46621296,0.46755424,0.60709566,0.59259015,0.54234165,0.4646366,0.492973,0.49482363,0.4954206,0.44959536,0.45249262,0.6237826,0.6233718,0.51203233,0.46327162,0.507161,0.49403846,0.49038133,0.42464563,0.43568662
425,2021-02-23,0.49231726,0.49933562,0.52780193,0.51197714,0.53000635,0.5461032,0.52575326,0.48344526,0.4863225,0.46558535,0.49218056,0.5027925,0.53306264,0.5600767,0.55001765,0.52435,0.49275592,0.48067287,0.4981417,0.50749856,0.5251613,0.5478138,0.54767346,0.5270625,0.51465565,0.48759022,0.48426664,0.57669526,0.59329987,0.58968997,0.5306512,0.52334493,0.511551,0.51711017,0.47722587,0.45424107,0.59185517,0.580657,0.5519675,0.5106446,0.5315665,0.51895946,0.48461217,0.46171358,0.4603383,0.61915046,0.6126508,0.4857325,0.47549307,0.5192975,0.5110947,0.47676262,0.46621296,0.46755424,0.60709566,0.59259015,0.54234165,0.4646366,0.492973,0.49482363,0.4954206,0.44959536,0.45249262,0.6237826,0.6233718,0.51203233,0.46327162,0.507161,0.49403846,0.49038133,0.42464563,0.43568662
426,2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2021-03-09,0.3185267,0.32138336,0.3234095,0.3320125,0.34498134,0.36068758,0.36258963,0.35438085,0.35759997,0.31468964,0.31818217,0.32949492,0.35664093,0.35750395,0.36044282,0.36230165,0.3571629,0.3475752,0.33585852,0.3381859,0.34198838,0.3676262,0.370391,0.3642236,0.36516416,0.35868928,0.35000998,0.36383712,0.3703841,0.3754645,0.36792558,0.36961666,0.36712465,0.3704173,0.35478103,0.35758296,0.3774589,0.37804466,0.36959085,0.35226142,0.36401302,0.37301263,0.36161917,0.35158947,0.36229852,0.38228482,0.38457364,0.34796032,0.34597972,0.36564034,0.37076947,0.35161692,0.35076192,0.35634932,0.39647,0.39131764,0.36925602,0.35568553,0.3653542,0.3561012,0.35003972,0.34484872,0.3542465,0.40391493,0.40330786,0.36018476,0.35578364,0.36117974,0.35479635,0.3465931,0.3317944,0.33883026
428,2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
