,0,1,2,3,4,5,6,7,8,date
199,0.1009290823642231,0.38320932504712735,0.1883787881127117,0.09508981696772359,0.25020123473931216,0.49380955885616407,0.47914248880616583,0.5681845451151775,0.3727082611228873,2020-10-25
200,0.09308690801007423,0.3676851017856693,0.18846994269864478,0.09768737987184492,0.2415889099615577,0.4812287164556258,0.4672559990744298,0.5441705439659493,0.3545428453478982,2020-11-01
201,0.08684726282006558,0.3523982583241425,0.18831971605936298,0.10189333253215038,0.2321037030218695,0.4659449718016043,0.45311190419684466,0.5146991285307103,0.34151227368079284,2020-11-08
202,0.08174124771472957,0.33689017016053446,0.18695741450696662,0.10659522739986027,0.2216832421717578,0.44800475949647245,0.43693207137406,0.48189146346780304,0.33257710479876,2020-11-15
203,0.07730302710975587,0.320707033147635,0.18342473594399855,0.11068809731674825,0.2102688766172564,0.42799680399523315,0.41894081723959675,0.447863425773926,0.3266987276802689,2020-11-22
204,0.07325057513024576,0.3036842644263355,0.1775068736995517,0.11351579855778787,0.19802521283579322,0.40656156421746087,0.3995094243992435,0.4144136327470919,0.32288834938058625,2020-11-29
205,0.06958677095088873,0.2861055741340844,0.17014143901387152,0.11511786371941207,0.18546290607545707,0.3843394990827301,0.37923697271580337,0.38284894915234996,0.3202343949740144,2020-12-06
206,0.06633900170762903,0.2682932352467431,0.16236517585074323,0.11559366852248062,0.17312237922052212,0.3620147403276119,0.358742137515048,0.3544339384615904,0.31783193194509535,2020-12-13
207,0.06353465453641122,0.2505695207401749,0.15521482817395282,0.11504258868785322,0.16154405515526393,0.3404461109566637,0.3386435941227512,0.3304331641467064,0.31477602777837127,2020-12-20
208,0.0612199507777722,0.2332984817734835,0.14951334542549644,0.1135915825103142,0.1512137822042678,0.320536106791442,0.3195807874481834,0.31188731799725505,0.31032543894828046,2020-12-27
209,0.059534804367446015,0.21705199916968781,0.1450201352616391,0.1115048204998221,0.1423459222004107,0.3031872236535008,0.30229648272771653,0.2987234201950705,0.3045532088397125,2021-01-03
210,0.058648207360900595,0.20246645506953478,0.14116452807562774,0.10908905788942269,0.13507057933918118,0.2892375291034061,0.28756551134805225,0.29052285553547963,0.29778510019312765,2021-01-10
211,0.05872916079445256,0.1901782515351618,0.13737575231553723,0.10665106306455821,0.12951783179288992,0.27884974221891945,0.2761627145996014,0.28686690206347265,0.29034695380197934,2021-01-17
212,0.059955785140164974,0.18081179626132762,0.1331039371053128,0.10449177257844905,0.1257984845046794,0.2717834650190555,0.2688241059576353,0.28731034689413737,0.28256507177942564,2021-01-24
213,0.06269599384912078,0.17474187111291106,0.12823419479015347,0.1027907513511038,0.12362222948911986,0.26779290428515334,0.26547761746463194,0.29085664999437605,0.27477535718801616,2021-01-31
214,0.06749702816560953,0.17210739649442047,0.12306263595951544,0.10161288510178226,0.12231976320109819,0.2666302326077927,0.265287657344525,0.2959883443646146,0.26732278464329495,2021-02-07
215,0.07491315362152424,0.17303805409336087,0.11790147004520621,0.10101856755397617,0.12120693680150665,0.26796432400067205,0.26738872651687823,0.30116755824387914,0.2605526840944442,2021-02-14
216,0.08549836223076737,0.177663487259564,0.11306302250615236,0.10106816141012642,0.1195998503865025,0.2713533383667122,0.270915675240694,0.30485719187191757,0.2548104608439293,2021-02-21
217,0.0995638533823876,0.1860793082930277,0.10896261213180977,0.10179449304009558,0.11703557542709242,0.2763477787920393,0.27531345052242345,0.30620542429326314,0.2505084087430524,2021-02-28
218,0.11673218295535981,0.1982846057149765,0.10630768227140061,0.10315228629011045,0.11367793432336826,0.28249828397050636,0.28090654055208686,0.30630412127601014,0.24824854060629406,2021-03-07
219,0.13650465021340957,0.2142614721023858,0.10585711367946704,0.10508251268386817,0.10980110802110477,0.28961980900685375,0.28817430347104034,0.3065873936973082,0.24866627503645233,2021-03-14
220,0.15838255442026034,0.23399200003222922,0.10836978711055134,0.1075261437450657,0.105679277466077,0.2983433285030397,0.297596097420639,0.30848935243430703,0.2523970306363251,2021-03-21
221,0.1818532256211912,0.25740748956595627,0.11452850636764073,0.11043509823742736,0.10160000561557156,0.3094567999559901,0.309613705511681,0.31337982346857235,0.26003842214165507,2021-03-28
222,0.20626478303437282,0.2839330658401725,0.12425792723059276,0.11387039010023164,0.09798421441886762,0.3237481808626299,0.3242944553259984,0.3219879989824975,0.271811328279592,2021-04-04
223,0.23088543996319008,0.31270331358416326,0.13704753450449345,0.11795565304150957,0.09532937283291248,0.3418269735412758,0.34149073993055656,0.33467535241971746,0.28772038428513214,2021-04-11
224,0.2549824598198467,0.3428493636931463,0.15238163984707975,0.12281526516933153,0.0941338597764218,0.3629075659483904,0.36105239733240146,0.3517989859230938,0.3077676547727272,2021-04-18
225,0.27782528010133706,0.37350239160364535,0.1697422241175165,0.12857219063888792,0.09489239726909302,0.38554792963242457,0.38282264639797625,0.3737019739491474,0.3319456650063716,2021-04-25
226,0.29884577983526617,0.40379690075381897,0.18843711742911845,0.13524374700357847,0.09782647407102457,0.4083022112280214,0.40615014233370567,0.39967928149212195,0.35953418668286286,2021-05-02
227,0.3177479789543781,0.43287297003642233,0.20748239235372437,0.14267026036808123,0.10269982687423024,0.42973449093534477,0.42955498990342245,0.42726995893088987,0.3886189040006601,2021-05-09
228,0.33426185964010485,0.4598712102427076,0.2258662877869202,0.15067517184874382,0.10923252281276716,0.4486624496731109,0.45147825013943754,0.4538455423491195,0.4171715851830688,2021-05-16
229,0.34811740407387826,0.483932232163927,0.24257704262429186,0.1590819225619138,0.11714462902069245,0.4641721686731974,0.47036098407406174,0.47677756783047914,0.443163998453394,2021-05-23
230,0.35901389245419657,0.5039750903700455,0.256708321229902,0.1676246777497423,0.12602144909085794,0.47536262563722054,0.48466392720028695,0.49378477662658227,0.4646009876352628,2021-05-30
231,0.36648380845224715,0.517715177491843,0.2679265393132238,0.17555258819063282,0.13471614854120204,0.48133342301647636,0.49295470164853794,0.5044721925917875,0.47966708837495436,2021-06-06
232,0.37000326254538474,0.5224610775238488,0.276091688691898,0.18195088149973582,0.14183444792018618,0.4813738040754322,0.4938370546486478,0.5090823574982541,0.48660756781065484,2021-06-13
233,0.3690483210248838,0.5155210555984199,0.28106391291116556,0.18590465680698387,0.14598187382551986,0.47522841554877965,0.48591476174579673,0.5078583128134038,0.48366774068272383,2021-06-20
234,0.3631046991378172,0.4943205633788721,0.28268833326185494,0.18652129189282596,0.14581167196300776,0.4627088597658748,0.467858092662791,0.5010238897830691,0.4691599499430509,2021-06-27
235,0.3518877758878204,0.4590743179662358,0.2804525124084807,0.18343843938562732,0.14111289484011172,0.44362673905607364,0.43992000678773824,0.48834567933125367,0.44299193924563635,2021-07-04
236,0.33534697686655485,0.4128395313704848,0.2734796308519945,0.1768341463613969,0.13283207714852874,0.417911372393031,0.40396635672974524,0.4691243062285104,0.40669729907575,2021-07-11
237,0.3134422532859719,0.35880124921941464,0.2608764819786022,0.16691076269333593,0.12196780825020623,0.3861911243279994,0.3619355306634011,0.4426394396619751,0.3618827380381735,2021-07-18
238,0.2861338434671409,0.30014455213414476,0.24175027274818656,0.15387076731983146,0.109518661383948,0.3493513937050578,0.31576596962407316,0.40817116063875386,0.3101552789972454,2021-07-25
239,0.2539415972931205,0.2401227271021375,0.2160143169156451,0.1381682033602184,0.09645178376658736,0.30827797666196033,0.2674991469149388,0.3658022387687877,0.25373447597863513,2021-08-01
240,0.21911304377183258,0.18219963344942708,0.18607060784287008,0.12103376369146307,0.08363730159926228,0.2639056320244618,0.21949462558278252,0.318093570343236,0.1967309398993196,2021-08-08
241,0.1842280766053291,0.12987963965094002,0.15479990212067835,0.10384755027664419,0.07192667652917772,0.21801305083006428,0.1741731616348305,0.2680827847482901,0.14361907639730848,2021-08-15
242,0.15186658949566195,0.08666711418160267,0.1250829563398866,0.08798966507884065,0.06217137020353894,0.17309067712795717,0.1339555110783089,0.21880751137014148,0.0988732911106116,2021-08-22
243,0.12442867796452507,0.05573065103938324,0.09962682395458539,0.07474181116175169,0.05513807721839828,0.13165124112481633,0.10109249920050273,0.17319810623599882,0.0665842908765295,2021-08-29
244,0.10233050801307292,0.03653384066907356,0.07922188284364395,0.06429993821338151,0.050658155367087926,0.09619842268636686,0.07595990132397168,0.13300124941356173,0.04660897228908795,2021-09-05
