,0,1,2,3,4,date
159,0.4669789900738461,0.5038656384451445,0.5339038250202124,0.4821985606461072,0.49434731314438585,2020-01-19
160,0.4608243796574703,0.4851482902191613,0.5179590002989919,0.47516517565561733,0.48150443579491137,2020-01-26
161,0.45906223072637,0.47004089134348537,0.5063340762727648,0.47137631733481256,0.473408591207883,2020-02-02
162,0.4617625480405231,0.4594310342737081,0.49958979773444046,0.47100792408191994,0.4704166847835655,2020-02-09
163,0.4692024401380548,0.4543384804311089,0.49828690947692866,0.4745127214169145,0.47288890858307436,2020-02-16
164,0.481659697836485,0.45578342665230653,0.5029303926662113,0.4823443467028654,0.4811854654950479,2020-02-23
165,0.4994044713076544,0.46477273145217135,0.5137922607855221,0.4949520536122948,0.4956582985493436,2020-03-01
166,0.5223647549066517,0.48171594985006805,0.5310836979464608,0.5125887897354109,0.5162894659720676,2020-03-08
167,0.5499960453902192,0.506197794927004,0.5550158880832804,0.5352364151990716,0.5425502362471082,2020-03-15
168,0.5817192762005794,0.5377426423750888,0.5857244455538202,0.5628569600160962,0.5738745134641732,2020-03-22
169,0.6169553807799548,0.5758748678864325,0.6221181256313477,0.5954124541993039,0.6096962017129708,2020-03-29
170,0.6549868738703883,0.6197916251066953,0.6621095396021327,0.6326082099458766,0.6492404318073,2020-04-05
171,0.6944076928344094,0.667062269566326,0.7035825008399571,0.6728724715384995,0.6906937714545935,2020-04-12
172,0.7335980704675483,0.7147509588300484,0.744421669411039,0.7142371367433777,0.7319204633984516,2020-04-19
173,0.7709381735621554,0.7599216944309556,0.7827687162247756,0.7547339809141232,0.7707846508316186,2020-04-26
174,0.8048296144671402,0.7996916449809981,0.8173824980584775,0.7924151441128793,0.8051871994140785,2020-05-03
175,0.8342215036620458,0.83253531743892,0.8471126133054219,0.825852670831466,0.8339664875306766,2020-05-10
176,0.8586424005749733,0.8583637684681655,0.870808660358883,0.8541688505000348,0.8569531175251819,2020-05-17
177,0.8776487067991127,0.8771570800607036,0.8874967232535115,0.8765124114791215,0.874025367491468,2020-05-24
178,0.890796831163221,0.8888953411906177,0.8976495331728999,0.8920320924561288,0.8850615219175395,2020-05-31
179,0.8979668646851118,0.8938709848702655,0.90244841096701,0.9003386031963898,0.8902259059478802,2020-06-07
180,0.9002258967805098,0.8935218635560254,0.9030795330725434,0.9027367810630034,0.8907318051346143,2020-06-14
181,0.8989130407229999,0.8895483249330636,0.900726517910112,0.9009197058342746,0.8880328947871989,2020-06-21
182,0.8953674097861672,0.8836507166865466,0.8964472385416199,0.8965804572885088,0.8835828502150916,2020-06-28
183,0.8908941091804645,0.8774801290994635,0.891119129912436,0.8913670303366259,0.8787909537191105,2020-07-05
184,0.886246129056535,0.8718879669965794,0.8856056812372075,0.8861954748165136,0.8743457747348704,2020-07-12
185,0.881728171653329,0.8670763333629276,0.8807703817305811,0.8813875402976031,0.8703507023817969,2020-07-19
186,0.8776319794808639,0.8632285602650768,0.8772625624735899,0.8772477954925972,0.8668922085748207,2020-07-26
187,0.8742490184048811,0.8605276495497318,0.8747554335199673,0.8740804461409569,0.8640566127985979,2020-08-02
188,0.871691775690643,0.8589429630415027,0.8726442498702401,0.8719548677385209,0.8618316177955617,2020-08-09
189,0.8695859778767722,0.8578628345978805,0.8703242464124132,0.8703017776414548,0.8599367224168716,2020-08-16
190,0.8674753828275246,0.8565777551534828,0.8672118302616182,0.868444345578893,0.8580462609878238,2020-08-23
191,0.8649037484071567,0.8543782156429269,0.8631113994727784,0.8657057412799701,0.8558345678337146,2020-08-30
